,initial_ke,mid1_ratio,mid2_ratio,retardation,tof_min,tof_std
0,5.0,0.2,0.3,-1.0,0.32069,0.00011377070548992648
0,51.0,0.2,0.3,-1.0,0.0933917,3.842711323749328e-05
0,7.0,0.2,0.3,-1.0,0.264195,0.00011114546812226241
0,76.0,0.2,0.3,-1.0,0.076376,2.5743718242869033e-05
0,9.0,0.2,0.3,-1.0,0.22992,9.748224503824534e-05
0,1.3,0.2,0.4,-1.0,1.02352,0.0003566937792108304
0,1.6,0.2,0.4,-1.0,0.759132,0.00020388687040084964
0,101.0,0.2,0.4,-1.0,0.0662078,2.0980025492594e-05
0,13.0,0.2,0.4,-1.0,0.188724,7.776252908272965e-05
0,151.0,0.2,0.4,-1.0,0.054123,1.5993822555626352e-05
0,17.0,0.2,0.4,-1.0,0.163912,6.203360642258173e-05
0,2.0,0.2,0.4,-1.0,0.606555,0.0001766712275795348
0,26.0,0.2,0.4,-1.0,0.131582,5.5168975026466423e-05
0,3.0,0.2,0.4,-1.0,0.443414,0.0001297785982526765
0,301.0,0.2,0.4,-1.0,0.0383344,9.656286893551266e-06
0,5.0,0.2,0.4,-1.0,0.320681,0.00011402945707242792
0,51.0,0.2,0.4,-1.0,0.0933904,3.500163101166583e-05
0,7.0,0.2,0.4,-1.0,0.26419,0.00011177104706634098
0,76.0,0.2,0.4,-1.0,0.0763759,2.595948956224468e-05
0,9.0,0.2,0.4,-1.0,0.229917,8.726558878785605e-05
0,1.3,0.2,0.5,-1.0,1.02335,0.00030027263571800724
0,1.6,0.2,0.5,-1.0,0.759046,0.00026989511311695404
0,101.0,0.2,0.5,-1.0,0.0662077,2.3255601304177928e-05
0,13.0,0.2,0.5,-1.0,0.188722,8.239819187739885e-05
0,151.0,0.2,0.5,-1.0,0.0541226,1.6979237676126333e-05
0,17.0,0.2,0.5,-1.0,0.163911,6.745983907889787e-05
0,2.0,0.2,0.5,-1.0,0.606503,0.0001731163787517247
0,26.0,0.2,0.5,-1.0,0.131582,5.5547748820181374e-05
0,3.0,0.2,0.5,-1.0,0.443391,0.00015727919781242144
0,301.0,0.2,0.5,-1.0,0.0383341,1.002288380206893e-05
0,5.0,0.2,0.5,-1.0,0.320677,0.00013842634661555338
0,51.0,0.2,0.5,-1.0,0.0933902,3.5930564223813914e-05
0,7.0,0.2,0.5,-1.0,0.264189,0.00011059444702808435
0,76.0,0.2,0.5,-1.0,0.0763758,2.909015265824029e-05
0,9.0,0.2,0.5,-1.0,0.229915,9.92746747109316e-05
0,1.3,0.2,0.6,-1.0,1.0231,0.0002542152676352551
0,1.6,0.2,0.6,-1.0,0.758929,0.0002829810257114292
0,101.0,0.2,0.6,-1.0,0.0662081,2.4547959331623272e-05
0,13.0,0.2,0.6,-1.0,0.188721,8.503045090004297e-05
0,151.0,0.2,0.6,-1.0,0.0541229,1.7851081099997614e-05
0,17.0,0.2,0.6,-1.0,0.163911,7.965608238438105e-05
0,2.0,0.2,0.6,-1.0,0.606446,0.0001988842454530838
0,26.0,0.2,0.6,-1.0,0.131582,6.386253996536014e-05
0,3.0,0.2,0.6,-1.0,0.443369,0.00013388348412992647
0,301.0,0.2,0.6,-1.0,0.0383343,1.0864904824385483e-05
0,5.0,0.2,0.6,-1.0,0.320666,0.000132641857498072
0,51.0,0.2,0.6,-1.0,0.0933906,3.811545015975124e-05
0,7.0,0.2,0.6,-1.0,0.264181,8.228250081207434e-05
0,76.0,0.2,0.6,-1.0,0.0763761,3.08235054820031e-05
0,9.0,0.2,0.6,-1.0,0.229912,0.00010335981546409668
0,1.3,0.2,0.7,-1.0,1.02284,0.00033636737775904937
0,1.6,0.2,0.7,-1.0,0.758824,0.00027433295220050536
0,101.0,0.2,0.7,-1.0,0.0662076,2.1717401903875688e-05
0,13.0,0.2,0.7,-1.0,0.188718,7.781061150289323e-05
0,151.0,0.2,0.7,-1.0,0.0541226,1.7354386442643036e-05
0,17.0,0.2,0.7,-1.0,0.163909,7.86915100768164e-05
0,2.0,0.2,0.7,-1.0,0.606383,0.00018994730340325607
0,26.0,0.2,0.7,-1.0,0.131581,5.645994360781976e-05
0,3.0,0.2,0.7,-1.0,0.443346,0.00017968212956097365
0,301.0,0.2,0.7,-1.0,0.0380857,2.3271408457866852e-05
0,5.0,0.2,0.7,-1.0,0.320655,0.00012193707921427766
0,51.0,0.2,0.7,-1.0,0.0933898,3.934429518951548e-05
0,7.0,0.2,0.7,-1.0,0.264176,0.00011012398750736004
0,76.0,0.2,0.7,-1.0,0.0763755,3.0078902521168408e-05
0,9.0,0.2,0.7,-1.0,0.229908,0.00010448402265758944
0,1.3,0.2,0.8,-1.0,1.02271,0.00031559467676114245
0,1.6,0.2,0.8,-1.0,0.758707,0.00019021874715368015
0,101.0,0.2,0.8,-1.0,0.0662075,2.2008407446830822e-05
0,13.0,0.2,0.8,-1.0,0.188717,7.515733516374119e-05
0,151.0,0.2,0.8,-1.0,0.0541225,1.6448452277949083e-05
0,17.0,0.2,0.8,-1.0,0.163907,6.953974702371312e-05
0,2.0,0.2,0.8,-1.0,0.606341,0.0001905002661451299
0,26.0,0.2,0.8,-1.0,0.13158,5.914778765358898e-05
0,3.0,0.2,0.8,-1.0,0.443327,0.00014063344156115234
0,301.0,0.2,0.8,-1.0,0.0383343,9.899881879480914e-06
0,5.0,0.2,0.8,-1.0,0.320647,0.000110954544659618
0,51.0,0.2,0.8,-1.0,0.0933896,4.1167519309218384e-05
0,7.0,0.2,0.8,-1.0,0.264171,0.00011839456579619656
0,76.0,0.2,0.8,-1.0,0.0763754,2.723476992990191e-05
0,9.0,0.2,0.8,-1.0,0.229905,0.00010382186937502522
0,1.3,0.2,0.9,-1.0,1.02246,0.0003099578135066781
0,1.6,0.2,0.9,-1.0,0.758619,0.00022340600909098808
0,101.0,0.2,0.9,-1.0,0.0662075,2.2732129917698373e-05
0,13.0,0.2,0.9,-1.0,0.188715,7.740836767294991e-05
0,151.0,0.2,0.9,-1.0,0.0541228,1.7394287127540507e-05
0,17.0,0.2,0.9,-1.0,0.163906,7.683402394788605e-05
0,2.0,0.2,0.9,-1.0,0.606279,0.00017912919249976899
0,26.0,0.2,0.9,-1.0,0.13158,5.140232633801341e-05
0,3.0,0.2,0.9,-1.0,0.443301,0.00015893305488827683
0,301.0,0.2,0.9,-1.0,0.0383343,9.802648102822224e-06
0,5.0,0.2,0.9,-1.0,0.320641,9.397075273943442e-05
0,51.0,0.2,0.9,-1.0,0.0933894,3.582609157787119e-05
0,7.0,0.2,0.9,-1.0,0.264168,0.00010485677353491059
0,76.0,0.2,0.9,-1.0,0.0763753,2.768856141987744e-05
0,9.0,0.2,0.9,-1.0,0.229903,7.726554713579117e-05
0,1.3,0.2,0.0,-1.0,1.0245,0.0003449194201443245
0,1.6,0.2,0.0,-1.0,0.759585,0.00023371137399931866
0,101.0,0.2,0.0,-1.0,0.0662081,2.12038800995363e-05
0,13.0,0.2,0.0,-1.0,0.188731,7.746161353565319e-05
0,151.0,0.2,0.0,-1.0,0.0541228,1.68794239485241e-05
0,17.0,0.2,0.0,-1.0,0.163916,6.599516111294076e-05
0,2.0,0.2,0.0,-1.0,0.60679,0.00020248559613025757
0,26.0,0.2,0.0,-1.0,0.131585,5.3788953426304866e-05
0,3.0,0.2,0.0,-1.0,0.443509,0.0001509555945366538
0,301.0,0.2,0.0,-1.0,0.0383342,9.444454461316395e-06
0,5.0,0.2,0.0,-1.0,0.320716,0.00011156184445265386
0,51.0,0.2,0.0,-1.0,0.0933913,3.4530230372391854e-05
0,7.0,0.2,0.0,-1.0,0.26421,0.00010109422555823106
0,76.0,0.2,0.0,-1.0,0.0763763,2.6082011559003604e-05
0,9.0,0.2,0.0,-1.0,0.22993,8.594995316280885e-05
0,1.3,0.3,0.08,-1.0,1.01954,0.000338454598360725
0,1.6,0.3,0.08,-1.0,0.756868,0.00023651385426260466
0,101.0,0.3,0.08,-1.0,0.0662056,2.3891584270728545e-05
0,13.0,0.3,0.08,-1.0,0.188672,7.704702026901431e-05
0,151.0,0.3,0.08,-1.0,0.0541215,1.7429813598243432e-05
0,17.0,0.3,0.08,-1.0,0.163878,6.423382167627572e-05
0,2.0,0.3,0.08,-1.0,0.605201,0.0001726672087647898
0,26.0,0.3,0.08,-1.0,0.131565,5.092458081353932e-05
0,3.0,0.3,0.08,-1.0,0.442813,0.0001417064536845255
0,301.0,0.3,0.08,-1.0,0.0383337,1.0448504454944006e-05
0,5.0,0.3,0.08,-1.0,0.320443,0.00012406620296899015
0,51.0,0.3,0.08,-1.0,0.0933841,3.413887411365264e-05
0,7.0,0.3,0.08,-1.0,0.264055,9.235892982374579e-05
0,76.0,0.3,0.08,-1.0,0.0763724,2.9930361055863396e-05
0,9.0,0.3,0.08,-1.0,0.229825,8.038071309844e-05
0,1.3,0.3,0.1354,-1.0,1.01942,0.0002589800507117566
0,1.6,0.3,0.1354,-1.0,0.756812,0.00023406605322301788
0,101.0,0.3,0.1354,-1.0,0.0662055,2.1200306748805275e-05
0,13.0,0.3,0.1354,-1.0,0.188671,8.255249661163795e-05
0,151.0,0.3,0.1354,-1.0,0.0541217,1.757824504309782e-05
0,17.0,0.3,0.1354,-1.0,0.163877,7.280820062738856e-05
0,2.0,0.3,0.1354,-1.0,0.605171,0.0002105797549214307
0,26.0,0.3,0.1354,-1.0,0.131565,5.265608757459179e-05
0,3.0,0.3,0.1354,-1.0,0.4428,0.0001948634967539692
0,301.0,0.3,0.1354,-1.0,0.0383337,9.84858921962575e-06
0,5.0,0.3,0.1354,-1.0,0.320433,0.0001276620323902621
0,51.0,0.3,0.1354,-1.0,0.093384,3.40375568571942e-05
0,7.0,0.3,0.1354,-1.0,0.264049,0.00011465187185546731
0,76.0,0.3,0.1354,-1.0,0.0763724,2.626751078465062e-05
0,9.0,0.3,0.1354,-1.0,0.229823,0.00011833080232646067
0,1.3,0.3,0.2,-1.0,1.01929,0.0003027360221366968
0,1.6,0.3,0.2,-1.0,0.756761,0.00023033508583083896
0,101.0,0.3,0.2,-1.0,0.0662055,2.1088510601250207e-05
0,13.0,0.3,0.2,-1.0,0.18867,8.469445703329768e-05
0,151.0,0.3,0.2,-1.0,0.0541214,1.7574277764984412e-05
0,17.0,0.3,0.2,-1.0,0.163878,7.527190109963327e-05
0,2.0,0.3,0.2,-1.0,0.605143,0.0002002114530838527
0,26.0,0.3,0.2,-1.0,0.131565,6.33522287792962e-05
0,3.0,0.3,0.2,-1.0,0.442786,0.0001908078529408223
0,301.0,0.3,0.2,-1.0,0.038094,2.959847448244625e-05
0,5.0,0.3,0.2,-1.0,0.32043,0.00012256926958569537
0,51.0,0.3,0.2,-1.0,0.0933839,3.351361298003292e-05
0,7.0,0.3,0.2,-1.0,0.264048,9.44596514045119e-05
0,76.0,0.3,0.2,-1.0,0.0763728,3.0447571707035335e-05
0,9.0,0.3,0.2,-1.0,0.229823,9.884531331549718e-05
0,1.3,0.3,0.3,-1.0,1.01909,0.00024817917564898506
0,1.6,0.3,0.3,-1.0,0.756648,0.0002354558812896727
0,101.0,0.3,0.3,-1.0,0.0662054,1.992430662213422e-05
0,13.0,0.3,0.3,-1.0,0.188668,8.106169968922559e-05
0,151.0,0.3,0.3,-1.0,0.0541214,1.4776185195885852e-05
0,17.0,0.3,0.3,-1.0,0.163876,6.291104987937229e-05
0,2.0,0.3,0.3,-1.0,0.605081,0.00023182487354394995
0,26.0,0.3,0.3,-1.0,0.131564,4.708493373244171e-05
0,3.0,0.3,0.3,-1.0,0.442764,0.00018432253585452623
0,301.0,0.3,0.3,-1.0,0.0380736,4.6176801299725526e-05
0,5.0,0.3,0.3,-1.0,0.32042,0.00011271694273667869
0,51.0,0.3,0.3,-1.0,0.0933837,2.9961935879143598e-05
0,7.0,0.3,0.3,-1.0,0.264041,0.00011462376210184329
0,76.0,0.3,0.3,-1.0,0.0763722,2.2533634185880425e-05
0,9.0,0.3,0.3,-1.0,0.229818,0.00010320458807551707
0,1.3,0.3,0.4,-1.0,1.01889,0.00033678556401518436
0,1.6,0.3,0.4,-1.0,0.756549,0.00030394410590140896
0,101.0,0.3,0.4,-1.0,0.0662053,2.1551770057958576e-05
0,13.0,0.3,0.4,-1.0,0.188667,9.323674832899493e-05
0,151.0,0.3,0.4,-1.0,0.0541213,1.668031202018937e-05
0,17.0,0.3,0.4,-1.0,0.163874,7.044423079730692e-05
0,2.0,0.3,0.4,-1.0,0.605027,0.0002406756700589027
0,26.0,0.3,0.4,-1.0,0.131563,5.091510433517805e-05
0,3.0,0.3,0.4,-1.0,0.442742,0.000167338923698632
0,301.0,0.3,0.4,-1.0,0.0383337,9.767490446723933e-06
0,5.0,0.3,0.4,-1.0,0.320411,9.986954315903282e-05
0,51.0,0.3,0.4,-1.0,0.0933846,3.3743020236620206e-05
0,7.0,0.3,0.4,-1.0,0.264037,0.00010164559474746874
0,76.0,0.3,0.4,-1.0,0.0763721,2.6647500793423922e-05
0,9.0,0.3,0.4,-1.0,0.229815,9.1862016834956e-05
0,1.3,0.3,0.5,-1.0,1.0187,0.00032174153234608676
0,1.6,0.3,0.5,-1.0,0.756452,0.0002131626848115598
0,101.0,0.3,0.5,-1.0,0.0662053,2.1263355103799487e-05
0,13.0,0.3,0.5,-1.0,0.188665,7.143961753991461e-05
0,151.0,0.3,0.5,-1.0,0.0541216,1.583502440023465e-05
0,17.0,0.3,0.5,-1.0,0.163873,6.049783243028178e-05
0,2.0,0.3,0.5,-1.0,0.604973,0.00017342788990814243
0,26.0,0.3,0.5,-1.0,0.131562,6.0071922091398335e-05
0,3.0,0.3,0.5,-1.0,0.44272,0.00014875820171446626
0,301.0,0.3,0.5,-1.0,0.0383337,1.0732699892419893e-05
0,5.0,0.3,0.5,-1.0,0.320403,0.00013634314320363822
0,51.0,0.3,0.5,-1.0,0.0933833,3.497230660188014e-05
0,7.0,0.3,0.5,-1.0,0.264032,0.0001149070766201147
0,76.0,0.3,0.5,-1.0,0.076372,2.55184525611662e-05
0,9.0,0.3,0.5,-1.0,0.229812,8.529850455678353e-05
0,1.3,0.3,0.6,-1.0,1.01851,0.0003632203843660686
0,1.6,0.3,0.6,-1.0,0.756356,0.00024177117678308535
0,101.0,0.3,0.6,-1.0,0.0662052,1.942118118990093e-05
0,13.0,0.3,0.6,-1.0,0.188663,7.897957883646692e-05
0,151.0,0.3,0.6,-1.0,0.0541212,1.505205384473531e-05
0,17.0,0.3,0.6,-1.0,0.163872,6.374405338878094e-05
0,2.0,0.3,0.6,-1.0,0.60492,0.000215163069277791
0,26.0,0.3,0.6,-1.0,0.131563,5.573338366241474e-05
0,3.0,0.3,0.6,-1.0,0.442698,0.00015580924288393616
0,301.0,0.3,0.6,-1.0,0.0383336,9.930236952012083e-06
0,5.0,0.3,0.6,-1.0,0.320394,0.00012994288926887726
0,51.0,0.3,0.6,-1.0,0.093383,3.2275897377008916e-05
0,7.0,0.3,0.6,-1.0,0.264027,0.00010646092640955736
0,76.0,0.3,0.6,-1.0,0.0763719,2.3888906960685494e-05
0,9.0,0.3,0.6,-1.0,0.229809,9.491299807533122e-05
0,1.3,0.3,0.7,-1.0,1.01839,0.00039909456346611975
0,1.6,0.3,0.7,-1.0,0.75626,0.0002583896766513604
0,101.0,0.3,0.7,-1.0,0.0662055,2.043729426276717e-05
0,13.0,0.3,0.7,-1.0,0.188661,8.113303851289715e-05
0,151.0,0.3,0.7,-1.0,0.0541212,1.700086589996153e-05
0,17.0,0.3,0.7,-1.0,0.163871,6.487904615749925e-05
0,2.0,0.3,0.7,-1.0,0.604867,0.00021396256412551772
0,26.0,0.3,0.7,-1.0,0.131562,5.665483648282084e-05
0,3.0,0.3,0.7,-1.0,0.442676,0.0001071570265821147
0,301.0,0.3,0.7,-1.0,0.0383339,9.808304573599653e-06
0,5.0,0.3,0.7,-1.0,0.320386,0.0001283043174002798
0,51.0,0.3,0.7,-1.0,0.0933834,3.331092368729137e-05
0,7.0,0.3,0.7,-1.0,0.264022,0.00011447874321000328
0,76.0,0.3,0.7,-1.0,0.0763717,2.843008317738573e-05
0,9.0,0.3,0.7,-1.0,0.229806,8.729360414775281e-05
0,1.3,0.3,0.8,-1.0,1.01813,0.00031427904128254486
0,1.6,0.3,0.8,-1.0,0.756188,0.00015882493814136584
0,101.0,0.3,0.8,-1.0,0.066205,2.1806605935968875e-05
0,13.0,0.3,0.8,-1.0,0.18866,7.047758191254203e-05
0,151.0,0.3,0.8,-1.0,0.0541212,1.5817422516818432e-05
0,17.0,0.3,0.8,-1.0,0.16387,7.420450943074578e-05
0,2.0,0.3,0.8,-1.0,0.604825,0.00021442496902196757
0,26.0,0.3,0.8,-1.0,0.131561,6.19737399090637e-05
0,3.0,0.3,0.8,-1.0,0.442655,0.0001272713816048723
0,301.0,0.3,0.8,-1.0,0.0383336,9.387831749848924e-06
0,5.0,0.3,0.8,-1.0,0.32038,0.00013116216555301088
0,51.0,0.3,0.8,-1.0,0.0933826,4.310574031636347e-05
0,7.0,0.3,0.8,-1.0,0.264018,0.00011009845003081538
0,76.0,0.3,0.8,-1.0,0.0763716,2.6224422362780802e-05
0,9.0,0.3,0.8,-1.0,0.229802,8.415942605318723e-05
0,1.3,0.3,0.9,-1.0,1.01795,0.00047096532073318654
0,1.6,0.3,0.9,-1.0,0.756073,0.0002245050776375864
0,101.0,0.3,0.9,-1.0,0.066205,2.1923657485837174e-05
0,13.0,0.3,0.9,-1.0,0.188658,7.829834771718957e-05
0,151.0,0.3,0.9,-1.0,0.0541214,1.8597953090245637e-05
0,17.0,0.3,0.9,-1.0,0.163869,6.28490200475796e-05
0,2.0,0.3,0.9,-1.0,0.604762,0.00018775392492977172
0,26.0,0.3,0.9,-1.0,0.13156,5.8901387080312475e-05
0,3.0,0.3,0.9,-1.0,0.442633,0.00014333138318388134
0,301.0,0.3,0.9,-1.0,0.0383338,1.0851670410840024e-05
0,5.0,0.3,0.9,-1.0,0.320369,0.000121483042063125
0,51.0,0.3,0.9,-1.0,0.0933824,3.439941520683056e-05
0,7.0,0.3,0.9,-1.0,0.264013,9.671873538564886e-05
0,76.0,0.3,0.9,-1.0,0.0763715,2.6182570280462282e-05
0,9.0,0.3,0.9,-1.0,0.229799,8.461964732760474e-05
0,1.3,0.3,0.0,-1.0,1.01971,0.0002802671934060806
0,1.6,0.3,0.0,-1.0,0.756961,0.0002650928821341327
0,101.0,0.3,0.0,-1.0,0.0662064,2.2713016810078863e-05
0,13.0,0.3,0.0,-1.0,0.188675,8.06486735530189e-05
0,151.0,0.3,0.0,-1.0,0.0541215,1.6582394855890516e-05
0,17.0,0.3,0.0,-1.0,0.16388,7.317584235503871e-05
0,2.0,0.3,0.0,-1.0,0.605246,0.000204205130430468
0,26.0,0.3,0.0,-1.0,0.131565,5.779799968490664e-05
0,3.0,0.3,0.0,-1.0,0.442831,0.0001659518270970936
0,301.0,0.3,0.0,-1.0,0.0383337,9.64495185239142e-06
0,5.0,0.3,0.0,-1.0,0.320447,0.00013813380525443513
0,51.0,0.3,0.0,-1.0,0.0933843,3.346307971495495e-05
0,7.0,0.3,0.0,-1.0,0.264055,0.00010432259467144721
0,76.0,0.3,0.0,-1.0,0.0763725,2.7769068603172884e-05
0,9.0,0.3,0.0,-1.0,0.229827,9.372830913703353e-05
0,1.3,0.4,0.08,-1.0,1.01548,0.0002769096375505991
0,1.6,0.4,0.08,-1.0,0.754531,0.000218660584655896
0,101.0,0.4,0.08,-1.0,0.0662031,1.963300040518706e-05
0,13.0,0.4,0.08,-1.0,0.188615,6.79938273477262e-05
0,151.0,0.4,0.08,-1.0,0.0541204,1.5217495816730289e-05
0,17.0,0.4,0.08,-1.0,0.163841,6.424971417689e-05
0,2.0,0.4,0.08,-1.0,0.60378,0.00021575969922912278
0,26.0,0.4,0.08,-1.0,0.131545,5.2231789171425794e-05
0,3.0,0.4,0.08,-1.0,0.442175,0.0001414372852552577
0,301.0,0.4,0.08,-1.0,0.0383335,9.069564689110161e-06
0,5.0,0.4,0.08,-1.0,0.320176,0.00014329608418214035
0,51.0,0.4,0.08,-1.0,0.0933777,3.475894521480557e-05
0,7.0,0.4,0.08,-1.0,0.263902,9.624714771200948e-05
0,76.0,0.4,0.08,-1.0,0.0763691,2.5052062782796933e-05
0,9.0,0.4,0.08,-1.0,0.229724,9.528831924272728e-05
0,1.3,0.4,0.1354,-1.0,1.01545,0.000328757993335283
0,1.6,0.4,0.1354,-1.0,0.754481,0.00022034919306075635
0,101.0,0.4,0.1354,-1.0,0.0662031,2.152897269998083e-05
0,13.0,0.4,0.1354,-1.0,0.188616,6.939642088430874e-05
0,151.0,0.4,0.1354,-1.0,0.0541201,1.618604827553748e-05
0,17.0,0.4,0.1354,-1.0,0.16384,6.775316545056652e-05
0,2.0,0.4,0.1354,-1.0,0.603742,0.00026594590796163347
0,26.0,0.4,0.1354,-1.0,0.131545,5.148393017460047e-05
0,3.0,0.4,0.1354,-1.0,0.442158,0.0001692092908895858
0,301.0,0.4,0.1354,-1.0,0.0383332,9.659720211339977e-06
0,5.0,0.4,0.1354,-1.0,0.320169,0.0001268440698004329
0,51.0,0.4,0.1354,-1.0,0.0933771,3.744075035634836e-05
0,7.0,0.4,0.1354,-1.0,0.263899,0.00010354610170866668
0,76.0,0.4,0.1354,-1.0,0.0763686,2.6926447956664993e-05
0,9.0,0.4,0.1354,-1.0,0.229723,9.377489400459691e-05
0,1.3,0.4,0.2,-1.0,1.01527,0.0004427930829244195
0,1.6,0.4,0.2,-1.0,0.754402,0.0002298251805968146
0,101.0,0.4,0.2,-1.0,0.066203,1.9818938642086107e-05
0,13.0,0.4,0.2,-1.0,0.188615,9.3256316745981e-05
0,151.0,0.4,0.2,-1.0,0.0541201,1.5114329969507816e-05
0,17.0,0.4,0.2,-1.0,0.16384,6.928428657381334e-05
0,2.0,0.4,0.2,-1.0,0.603709,0.00018209903002922923
0,26.0,0.4,0.2,-1.0,0.131546,5.254672321663147e-05
0,3.0,0.4,0.2,-1.0,0.44214,0.00018245441211436967
0,301.0,0.4,0.2,-1.0,0.0383332,9.507860499278588e-06
0,5.0,0.4,0.2,-1.0,0.320164,0.00015852213388260162
0,51.0,0.4,0.2,-1.0,0.0933775,3.5931995269377294e-05
0,7.0,0.4,0.2,-1.0,0.263896,9.860265127627273e-05
0,76.0,0.4,0.2,-1.0,0.076369,2.7414392995804792e-05
0,9.0,0.4,0.2,-1.0,0.229721,0.00010340046340297615
0,1.3,0.4,0.3,-1.0,1.0151,0.000501830640848898
0,1.6,0.4,0.3,-1.0,0.754312,0.0002436800356125152
0,101.0,0.4,0.3,-1.0,0.0662029,2.001259754429653e-05
0,13.0,0.4,0.3,-1.0,0.188612,8.088374317847075e-05
0,151.0,0.4,0.3,-1.0,0.05412,1.7184627321677298e-05
0,17.0,0.4,0.3,-1.0,0.163838,6.677956217674429e-05
0,2.0,0.4,0.3,-1.0,0.603658,0.00025932319524728345
0,26.0,0.4,0.3,-1.0,0.131544,4.5178110783539663e-05
0,3.0,0.4,0.3,-1.0,0.442119,0.00017087458522590382
0,301.0,0.4,0.3,-1.0,0.0383332,1.076680789240285e-05
0,5.0,0.4,0.3,-1.0,0.320156,0.00012047577899441726
0,51.0,0.4,0.3,-1.0,0.0933767,3.825700114549049e-05
0,7.0,0.4,0.3,-1.0,0.26389,0.00011479007085281825
0,76.0,0.4,0.3,-1.0,0.0763684,2.832830869995423e-05
0,9.0,0.4,0.3,-1.0,0.229717,0.00010120717953215881
0,1.3,0.4,0.4,-1.0,1.01493,0.0004244740991739924
0,1.6,0.4,0.4,-1.0,0.754223,0.00025911160033578734
0,101.0,0.4,0.4,-1.0,0.0662029,1.9516795537114192e-05
0,13.0,0.4,0.4,-1.0,0.18861,7.092946537053781e-05
0,151.0,0.4,0.4,-1.0,0.05412,1.8232285313160963e-05
0,17.0,0.4,0.4,-1.0,0.163837,6.755752414030191e-05
0,2.0,0.4,0.4,-1.0,0.603607,0.00020407508088045938
0,26.0,0.4,0.4,-1.0,0.131544,5.306447513683412e-05
0,3.0,0.4,0.4,-1.0,0.442102,0.00015870202631944048
0,301.0,0.4,0.4,-1.0,0.0383332,1.018167477791069e-05
0,5.0,0.4,0.4,-1.0,0.320147,0.00011052553343423799
0,51.0,0.4,0.4,-1.0,0.0933771,3.4971278141567776e-05
0,7.0,0.4,0.4,-1.0,0.263885,9.324897548268833e-05
0,76.0,0.4,0.4,-1.0,0.0763683,2.436476516582454e-05
0,9.0,0.4,0.4,-1.0,0.229714,8.862407647090273e-05
0,1.3,0.4,0.5,-1.0,1.01476,0.000422511940504899
0,1.6,0.4,0.5,-1.0,0.754134,0.00027456328008953226
0,101.0,0.4,0.5,-1.0,0.0662032,2.1047220150743186e-05
0,13.0,0.4,0.5,-1.0,0.188608,6.756703633300938e-05
0,151.0,0.4,0.5,-1.0,0.0541203,1.7463665002167118e-05
0,17.0,0.4,0.5,-1.0,0.163836,6.491010266954939e-05
0,2.0,0.4,0.5,-1.0,0.603569,0.00019922758499788893
0,26.0,0.4,0.5,-1.0,0.131543,5.296036202230484e-05
0,3.0,0.4,0.5,-1.0,0.442082,0.00015638554631624895
0,301.0,0.4,0.5,-1.0,0.0383334,9.103123830072236e-06
0,5.0,0.4,0.5,-1.0,0.320142,0.00010771887959293316
0,51.0,0.4,0.5,-1.0,0.0933763,3.69990127754629e-05
0,7.0,0.4,0.5,-1.0,0.263881,0.00011361361087240673
0,76.0,0.4,0.5,-1.0,0.0763682,2.3720783657616836e-05
0,9.0,0.4,0.5,-1.0,0.229712,9.575411623107131e-05
0,1.3,0.4,0.6,-1.0,1.01469,0.0003321359446284991
0,1.6,0.4,0.6,-1.0,0.754047,0.00014770971532022918
0,101.0,0.4,0.6,-1.0,0.0662027,2.0911483619665074e-05
0,13.0,0.4,0.6,-1.0,0.188608,6.753353269861245e-05
0,151.0,0.4,0.6,-1.0,0.0538037,4.1430946266570073e-05
0,17.0,0.4,0.6,-1.0,0.163836,7.878672925028969e-05
0,2.0,0.4,0.6,-1.0,0.60352,0.00020103806823098904
0,26.0,0.4,0.6,-1.0,0.131542,5.893783067962258e-05
0,3.0,0.4,0.6,-1.0,0.442055,0.00017704689188780833
0,301.0,0.4,0.6,-1.0,0.0383332,9.845586847926704e-06
0,5.0,0.4,0.6,-1.0,0.320131,0.000115598927603151
0,51.0,0.4,0.6,-1.0,0.0933761,3.9690285128783385e-05
0,7.0,0.4,0.6,-1.0,0.263878,0.00012022563760075325
0,76.0,0.4,0.6,-1.0,0.0763681,2.4544475220670267e-05
0,9.0,0.4,0.6,-1.0,0.229709,9.317892722584142e-05
0,1.3,0.4,0.7,-1.0,1.01444,0.00031847478781866915
0,1.6,0.4,0.7,-1.0,0.75396,0.00026789487210474207
0,101.0,0.4,0.7,-1.0,0.0662026,2.224653378721435e-05
0,13.0,0.4,0.7,-1.0,0.188605,9.150735217205887e-05
0,151.0,0.4,0.7,-1.0,0.0541199,1.6049855131156168e-05
0,17.0,0.4,0.7,-1.0,0.163834,6.359485240254053e-05
0,2.0,0.4,0.7,-1.0,0.603458,0.0003162285054226411
0,26.0,0.4,0.7,-1.0,0.131542,5.9697286924880076e-05
0,3.0,0.4,0.7,-1.0,0.442034,0.00015744566414316387
0,301.0,0.4,0.7,-1.0,0.0383332,9.287849159618492e-06
0,5.0,0.4,0.7,-1.0,0.320123,0.00012687884767887927
0,51.0,0.4,0.7,-1.0,0.0933759,3.750122437682397e-05
0,7.0,0.4,0.7,-1.0,0.263871,0.00010864203095988446
0,76.0,0.4,0.7,-1.0,0.0763679,2.6242465377079213e-05
0,9.0,0.4,0.7,-1.0,0.229705,8.891058762932915e-05
0,1.3,0.4,0.8,-1.0,1.01428,0.0003599116053093187
0,1.6,0.4,0.8,-1.0,0.753875,0.00023361557558122437
